"Habitat","COTS","Max_DHW","Cyclone","Land_Dist","Depth_Mean_100m","Depth_Mean_500m","Curvature_Mean_100m","Curvature_Mean_500m","Coral_Mean_Cover","Macroalgae_Mean_Cover","CTB_Mean_Cover"
"Fringing",2,0,"2",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,7.2,0.5125,70.63
"Fringing",0,1,"1",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,5.67,0.6225,75.19
"Fringing",0,1,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,6.6675,0.205,67.1575
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,6.03076923076923,0.130769230769231,64.7717948717949
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,5.5325,1.1025,62.3525
"Fringing",0,5,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,5.775,3.985,75.67
"Fringing",0,3,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,2.15128205128205,14.3692307692308,44.4846153846154
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,2.0325,3.49,51.63
"Fringing",0,5,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,3.63157894736842,7.29210526315789,17.0973684210526
"Fringing",0,2,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,2.24102564102564,0.230769230769231,0
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,2.915,3.64,72.0875
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,1.97894736842105,1.85526315789474,74.2131578947368
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,3.9325,6.2875,59.9
"Fringing",2,7,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,2.825,12.26,63.52
"Backreef",1,0,"0",536.928283691406,1.49615430946074,5.84301150526167,-1.75953269875436e-05,-0.00200399283749042,37.6,0.28,37.12
"Backreef",0,2,"0",536.928283691406,1.49615430946074,5.84301150526167,-1.75953269875436e-05,-0.00200399283749042,39.92,0.08,34.72
"Backreef",0,0,"0",536.928283691406,1.49615430946074,5.84301150526167,-1.75953269875436e-05,-0.00200399283749042,36.56,0.08,40.56
